"subject" "condition" "item" "variable" "value"
"10974" 15 "d" 2 "TRC" NA
"10975" 15 "d" 2 "TRC" 0
"10976" 15 "d" 2 "TRC" 0
"10977" 15 "d" 2 "TRC" NA
"10978" 15 "d" 2 "TRC" NA
"10979" 15 "d" 2 "TRC" NA
"10980" 15 "d" 2 "TRC" NA
"10981" 15 "d" 14 "TRC" 0
"10982" 15 "d" 14 "TRC" 0
"10983" 15 "d" 14 "TRC" 1
"10984" 15 "d" 14 "TRC" NA
"10985" 15 "d" 14 "TRC" 0
"10986" 15 "d" 14 "TRC" 0
"10987" 15 "d" 14 "TRC" NA
"10988" 15 "d" 14 "TRC" 0
"10989" 15 "d" 14 "TRC" 0
"10990" 15 "d" 14 "TRC" 1
"10991" 15 "d" 14 "TRC" NA
"10992" 15 "d" 14 "TRC" NA
"10993" 15 "a" 3 "TRC" NA
"10994" 15 "a" 3 "TRC" 0
"10995" 15 "a" 3 "TRC" 1
"10996" 15 "a" 3 "TRC" 0
"10997" 15 "a" 3 "TRC" 0
"10998" 15 "a" 3 "TRC" 2
"10999" 15 "a" 3 "TRC" 0
"11000" 15 "a" 3 "TRC" 1
"11001" 15 "a" 3 "TRC" 1
"11002" 15 "a" 3 "TRC" NA
"11003" 15 "a" 3 "TRC" NA
"11004" 15 "a" 3 "TRC" NA
"11005" 15 "c" 1 "TRC" 0
"11006" 15 "c" 1 "TRC" NA
"11007" 15 "c" 1 "TRC" 1
"11008" 15 "c" 1 "TRC" NA
"11009" 15 "c" 1 "TRC" 0
"11010" 15 "c" 1 "TRC" 0
"11011" 15 "c" 1 "TRC" 2
"11012" 15 "c" 1 "TRC" NA
"11013" 15 "c" 1 "TRC" 1
"11014" 15 "c" 1 "TRC" NA
"11015" 15 "c" 1 "TRC" NA
"11016" 15 "c" 1 "TRC" NA
"11017" 15 "c" 9 "TRC" 0
"11018" 15 "c" 9 "TRC" NA
"11019" 15 "c" 9 "TRC" 0
"11020" 15 "c" 9 "TRC" NA
"11021" 15 "c" 9 "TRC" 0
"11022" 15 "c" 9 "TRC" 0
"11023" 15 "c" 9 "TRC" 0
"11024" 15 "c" 9 "TRC" 1
"11025" 15 "c" 9 "TRC" 0
"11026" 15 "c" 9 "TRC" NA
"11027" 15 "c" 9 "TRC" NA
"11028" 15 "c" 9 "TRC" NA
"11029" 15 "a" 7 "TRC" 0
"11030" 15 "a" 7 "TRC" 0
"11031" 15 "a" 7 "TRC" 0
"11032" 15 "a" 7 "TRC" NA
"11033" 15 "a" 7 "TRC" 0
"11034" 15 "a" 7 "TRC" 1
"11035" 15 "a" 7 "TRC" NA
"11036" 15 "a" 7 "TRC" NA
"11037" 15 "a" 7 "TRC" NA
"11038" 15 "a" 7 "TRC" NA
"11039" 15 "a" 7 "TRC" NA
"11040" 15 "a" 7 "TRC" NA
"11041" 15 "b" 8 "TRC" 0
"11042" 15 "b" 8 "TRC" NA
"11043" 15 "b" 8 "TRC" 0
"11044" 15 "b" 8 "TRC" 0
"11045" 15 "b" 8 "TRC" 0
"11046" 15 "b" 8 "TRC" 0
"11047" 15 "b" 8 "TRC" 1
"11048" 15 "b" 8 "TRC" 0
"11049" 15 "b" 8 "TRC" 2
"11050" 15 "b" 8 "TRC" NA
"11051" 15 "b" 8 "TRC" NA
"11052" 15 "b" 8 "TRC" NA
"11053" 15 "b" 12 "TRC" 0
"11054" 15 "b" 12 "TRC" 0
"11055" 15 "b" 12 "TRC" 0
"11056" 15 "b" 12 "TRC" NA
"11057" 15 "b" 12 "TRC" 1
"11058" 15 "b" 12 "TRC" 1
"11059" 15 "b" 12 "TRC" 0
"11060" 15 "b" 12 "TRC" 0
"11061" 15 "b" 12 "TRC" NA
"11062" 15 "b" 12 "TRC" 1
"11063" 15 "b" 12 "TRC" NA
"11064" 15 "b" 12 "TRC" NA
"11065" 15 "c" 13 "TRC" 0
"11066" 15 "c" 13 "TRC" 0
"11067" 15 "c" 13 "TRC" 0
"11068" 15 "c" 13 "TRC" NA
"11069" 15 "c" 13 "TRC" 0
"11070" 15 "c" 13 "TRC" 0
"11071" 15 "c" 13 "TRC" 1
"11072" 15 "c" 13 "TRC" 0
"11073" 15 "c" 13 "TRC" 2
"11074" 15 "c" 13 "TRC" NA
"11075" 15 "c" 13 "TRC" NA
"11076" 15 "c" 13 "TRC" NA
"11077" 15 "b" 4 "TRC" 0
"11078" 15 "b" 4 "TRC" 0
"11079" 15 "b" 4 "TRC" 1
"11080" 15 "b" 4 "TRC" 0
"11081" 15 "b" 4 "TRC" 2
"11082" 15 "b" 4 "TRC" 1
"11083" 15 "b" 4 "TRC" 0
"11084" 15 "b" 4 "TRC" 0
"11085" 15 "b" 4 "TRC" NA
"11086" 15 "b" 4 "TRC" 1
"11087" 15 "b" 4 "TRC" NA
"11088" 15 "b" 4 "TRC" NA
"11089" 15 "b" 16 "TRC" 0
"11090" 15 "b" 16 "TRC" 0
"11091" 15 "b" 16 "TRC" 3
"11092" 15 "b" 16 "TRC" 0
"11093" 15 "b" 16 "TRC" 2
"11094" 15 "b" 16 "TRC" 2
"11095" 15 "b" 16 "TRC" 2
"11096" 15 "b" 16 "TRC" 0
"11097" 15 "b" 16 "TRC" 1
"11098" 15 "b" 16 "TRC" 1
"11099" 15 "b" 16 "TRC" NA
"11100" 15 "b" 16 "TRC" NA
"11101" 15 "c" 5 "TRC" 0
"11102" 15 "c" 5 "TRC" 0
"11103" 15 "c" 5 "TRC" 0
"11104" 15 "c" 5 "TRC" 1
"11105" 15 "c" 5 "TRC" 2
"11106" 15 "c" 5 "TRC" 2
"11107" 15 "c" 5 "TRC" 1
"11108" 15 "c" 5 "TRC" NA
"11109" 15 "c" 5 "TRC" 1
"11110" 15 "c" 5 "TRC" NA
"11111" 15 "c" 5 "TRC" NA
"11112" 15 "c" 5 "TRC" NA
"11113" 16 "a" 14 "TRC" 0
"11114" 16 "a" 14 "TRC" 2
"11115" 16 "a" 14 "TRC" 3
"11116" 16 "a" 14 "TRC" 2
"11117" 16 "a" 14 "TRC" 1
"11118" 16 "a" 14 "TRC" 0
"11119" 16 "a" 14 "TRC" 0
"11120" 16 "a" 14 "TRC" 2
"11121" 16 "a" 14 "TRC" 1
"11122" 16 "a" 14 "TRC" 0
"11123" 16 "a" 14 "TRC" 1
"11124" 16 "a" 14 "TRC" NA
"11125" 16 "d" 5 "TRC" 0
"11126" 16 "d" 5 "TRC" 0
"11127" 16 "d" 5 "TRC" 1
"11128" 16 "d" 5 "TRC" 0
"11129" 16 "d" 5 "TRC" 0
"11130" 16 "d" 5 "TRC" 0
"11131" 16 "d" 5 "TRC" 1
"11132" 16 "d" 5 "TRC" 1
"11133" 16 "d" 5 "TRC" 1
"11134" 16 "d" 5 "TRC" NA
"11135" 16 "d" 5 "TRC" NA
"11136" 16 "d" 5 "TRC" NA
"11137" 16 "b" 3 "TRC" 0
"11138" 16 "b" 3 "TRC" 1
"11139" 16 "b" 3 "TRC" 1
"11140" 16 "b" 3 "TRC" 1
"11141" 16 "b" 3 "TRC" 0
"11142" 16 "b" 3 "TRC" 0
"11143" 16 "b" 3 "TRC" 0
"11144" 16 "b" 3 "TRC" 1
"11145" 16 "b" 3 "TRC" 0
"11146" 16 "b" 3 "TRC" 0
"11147" 16 "b" 3 "TRC" 1
"11148" 16 "b" 3 "TRC" NA
"11149" 16 "d" 13 "TRC" 0
"11150" 16 "d" 13 "TRC" 1
"11151" 16 "d" 13 "TRC" 0
"11152" 16 "d" 13 "TRC" 1
"11153" 16 "d" 13 "TRC" 0
"11154" 16 "d" 13 "TRC" 1
"11155" 16 "d" 13 "TRC" 2
"11156" 16 "d" 13 "TRC" NA
"11157" 16 "d" 13 "TRC" 1
"11158" 16 "d" 13 "TRC" NA
"11159" 16 "d" 13 "TRC" NA
"11160" 16 "d" 13 "TRC" NA
"11161" 16 "a" 6 "TRC" 0
"11162" 16 "a" 6 "TRC" 0
"11163" 16 "a" 6 "TRC" 0
"11164" 16 "a" 6 "TRC" 0
"11165" 16 "a" 6 "TRC" 0
"11166" 16 "a" 6 "TRC" 1
"11167" 16 "a" 6 "TRC" 0
"11168" 16 "a" 6 "TRC" 0
"11169" 16 "a" 6 "TRC" 0
"11170" 16 "a" 6 "TRC" NA
"11171" 16 "a" 6 "TRC" 2
"11172" 16 "a" 6 "TRC" NA
"11173" 16 "d" 1 "TRC" 0
"11174" 16 "d" 1 "TRC" 0
"11175" 16 "d" 1 "TRC" 1
"11176" 16 "d" 1 "TRC" 0
"11177" 16 "d" 1 "TRC" 0
"11178" 16 "d" 1 "TRC" 1
"11179" 16 "d" 1 "TRC" 1
"11180" 16 "d" 1 "TRC" NA
"11181" 16 "d" 1 "TRC" 1
"11182" 16 "d" 1 "TRC" NA
"11183" 16 "d" 1 "TRC" NA
"11184" 16 "d" 1 "TRC" NA
"11185" 16 "b" 15 "TRC" 0
"11186" 16 "b" 15 "TRC" 0
"11187" 16 "b" 15 "TRC" 1
"11188" 16 "b" 15 "TRC" 1
"11189" 16 "b" 15 "TRC" 0
"11190" 16 "b" 15 "TRC" 0
"11191" 16 "b" 15 "TRC" 2
"11192" 16 "b" 15 "TRC" 3
"11193" 16 "b" 15 "TRC" 3
"11194" 16 "b" 15 "TRC" NA
"11195" 16 "b" 15 "TRC" NA
"11196" 16 "b" 15 "TRC" NA
"11197" 16 "c" 8 "TRC" 0
"11198" 16 "c" 8 "TRC" 0
"11199" 16 "c" 8 "TRC" 0
"11200" 16 "c" 8 "TRC" 1
"11201" 16 "c" 8 "TRC" 1
"11202" 16 "c" 8 "TRC" 2
"11203" 16 "c" 8 "TRC" 0
"11204" 16 "c" 8 "TRC" 1
"11205" 16 "c" 8 "TRC" 1
"11206" 16 "c" 8 "TRC" NA
"11207" 16 "c" 8 "TRC" NA
"11208" 16 "c" 8 "TRC" NA
"11209" 16 "b" 7 "TRC" 0
"11210" 16 "b" 7 "TRC" 0
"11211" 16 "b" 7 "TRC" 0
"11212" 16 "b" 7 "TRC" 1
"11213" 16 "b" 7 "TRC" 2
"11214" 16 "b" 7 "TRC" 1
"11215" 16 "b" 7 "TRC" NA
"11216" 16 "b" 7 "TRC" 0
"11217" 16 "b" 7 "TRC" NA
"11218" 16 "b" 7 "TRC" 1
"11219" 16 "b" 7 "TRC" NA
"11220" 16 "b" 7 "TRC" NA
"11221" 16 "d" 9 "TRC" 0
"11222" 16 "d" 9 "TRC" 1
"11223" 16 "d" 9 "TRC" 3
"11224" 16 "d" 9 "TRC" 0
"11225" 16 "d" 9 "TRC" 1
"11226" 16 "d" 9 "TRC" 1
"11227" 16 "d" 9 "TRC" 3
"11228" 16 "d" 9 "TRC" 2
"11229" 16 "d" 9 "TRC" 0
"11230" 16 "d" 9 "TRC" NA
"11231" 16 "d" 9 "TRC" NA
"11232" 16 "d" 9 "TRC" NA
"11233" 16 "c" 16 "TRC" 0
"11234" 16 "c" 16 "TRC" 0
"11235" 16 "c" 16 "TRC" 0
"11236" 16 "c" 16 "TRC" 0
"11237" 16 "c" 16 "TRC" 0
"11238" 16 "c" 16 "TRC" 0
"11239" 16 "c" 16 "TRC" 0
"11240" 16 "c" 16 "TRC" 0
"11241" 16 "c" 16 "TRC" NA
"11242" 16 "c" 16 "TRC" NA
"11243" 16 "c" 16 "TRC" NA
"11244" 16 "c" 16 "TRC" NA
"11245" 16 "a" 10 "TRC" 0
"11246" 16 "a" 10 "TRC" 0
"11247" 16 "a" 10 "TRC" 1
"11248" 16 "a" 10 "TRC" 0
"11249" 16 "a" 10 "TRC" 0
"11250" 16 "a" 10 "TRC" 0
"11251" 16 "a" 10 "TRC" 0
"11252" 16 "a" 10 "TRC" 1
"11253" 16 "a" 10 "TRC" 2
"11254" 16 "a" 10 "TRC" 2
"11255" 16 "a" 10 "TRC" 2
"11256" 16 "a" 10 "TRC" NA
"11257" 16 "c" 12 "TRC" 0
"11258" 16 "c" 12 "TRC" 0
"11259" 16 "c" 12 "TRC" 0
"11260" 16 "c" 12 "TRC" 0
"11261" 16 "c" 12 "TRC" 0
"11262" 16 "c" 12 "TRC" 1
"11263" 16 "c" 12 "TRC" 0
"11264" 16 "c" 12 "TRC" 0
"11265" 16 "c" 12 "TRC" 0
"11266" 16 "c" 12 "TRC" NA
"11267" 16 "c" 12 "TRC" NA
"11268" 16 "c" 12 "TRC" NA
"11269" 16 "a" 2 "TRC" 0
"11270" 16 "a" 2 "TRC" 0
"11271" 16 "a" 2 "TRC" 0
"11272" 16 "a" 2 "TRC" 0
"11273" 16 "a" 2 "TRC" 0
"11274" 16 "a" 2 "TRC" 0
"11275" 16 "a" 2 "TRC" 0
"11276" 16 "a" 2 "TRC" 2
"11277" 16 "a" 2 "TRC" NA
"11278" 16 "a" 2 "TRC" 1
"11279" 16 "a" 2 "TRC" NA
"11280" 16 "a" 2 "TRC" NA
"11281" 16 "c" 4 "TRC" 0
"11282" 16 "c" 4 "TRC" 0
"11283" 16 "c" 4 "TRC" 0
"11284" 16 "c" 4 "TRC" 0
"11285" 16 "c" 4 "TRC" 0
"11286" 16 "c" 4 "TRC" 1
"11287" 16 "c" 4 "TRC" 0
"11288" 16 "c" 4 "TRC" NA
"11289" 16 "c" 4 "TRC" 1
"11290" 16 "c" 4 "TRC" NA
"11291" 16 "c" 4 "TRC" NA
"11292" 16 "c" 4 "TRC" NA
"11293" 17 "a" 5 "TRC" 0
"11294" 17 "a" 5 "TRC" 3
"11295" 17 "a" 5 "TRC" 4
"11296" 17 "a" 5 "TRC" 2
"11297" 17 "a" 5 "TRC" 3
"11298" 17 "a" 5 "TRC" 2
"11299" 17 "a" 5 "TRC" 4
"11300" 17 "a" 5 "TRC" 5
"11301" 17 "a" 5 "TRC" 3
"11302" 17 "a" 5 "TRC" 2
"11303" 17 "a" 5 "TRC" NA
"11304" 17 "a" 5 "TRC" NA
"11305" 17 "c" 3 "TRC" 0
"11306" 17 "c" 3 "TRC" 1
"11307" 17 "c" 3 "TRC" 7
"11308" 17 "c" 3 "TRC" 3
"11309" 17 "c" 3 "TRC" 5
"11310" 17 "c" 3 "TRC" 2
"11311" 17 "c" 3 "TRC" 0
"11312" 17 "c" 3 "TRC" 2
"11313" 17 "c" 3 "TRC" 1
"11314" 17 "c" 3 "TRC" 1
"11315" 17 "c" 3 "TRC" NA
"11316" 17 "c" 3 "TRC" NA
"11317" 17 "b" 6 "TRC" 0
"11318" 17 "b" 6 "TRC" 1
"11319" 17 "b" 6 "TRC" 2
"11320" 17 "b" 6 "TRC" 0
"11321" 17 "b" 6 "TRC" 4
"11322" 17 "b" 6 "TRC" 2
"11323" 17 "b" 6 "TRC" 2
"11324" 17 "b" 6 "TRC" 4
"11325" 17 "b" 6 "TRC" 5
"11326" 17 "b" 6 "TRC" 1
"11327" 17 "b" 6 "TRC" 2
"11328" 17 "b" 6 "TRC" NA
"11329" 17 "a" 9 "TRC" 0
"11330" 17 "a" 9 "TRC" 0
"11331" 17 "a" 9 "TRC" 3
"11332" 17 "a" 9 "TRC" 0
"11333" 17 "a" 9 "TRC" 1
"11334" 17 "a" 9 "TRC" 0
"11335" 17 "a" 9 "TRC" 3
"11336" 17 "a" 9 "TRC" 1
"11337" 17 "a" 9 "TRC" NA
"11338" 17 "a" 9 "TRC" 1
"11339" 17 "a" 9 "TRC" NA
"11340" 17 "a" 9 "TRC" NA
"11341" 17 "b" 2 "TRC" 0
"11342" 17 "b" 2 "TRC" 3
"11343" 17 "b" 2 "TRC" 5
"11344" 17 "b" 2 "TRC" 1
"11345" 17 "b" 2 "TRC" 3
"11346" 17 "b" 2 "TRC" 3
"11347" 17 "b" 2 "TRC" 2
"11348" 17 "b" 2 "TRC" 4
"11349" 17 "b" 2 "TRC" 1
"11350" 17 "b" 2 "TRC" 2
"11351" 17 "b" 2 "TRC" NA
"11352" 17 "b" 2 "TRC" NA
"11353" 17 "c" 15 "TRC" 0
"11354" 17 "c" 15 "TRC" 2
"11355" 17 "c" 15 "TRC" 3
"11356" 17 "c" 15 "TRC" 1
"11357" 17 "c" 15 "TRC" 4
"11358" 17 "c" 15 "TRC" 1
"11359" 17 "c" 15 "TRC" 1
"11360" 17 "c" 15 "TRC" 1
"11361" 17 "c" 15 "TRC" NA
"11362" 17 "c" 15 "TRC" NA
"11363" 17 "c" 15 "TRC" NA
"11364" 17 "c" 15 "TRC" NA
"11365" 17 "b" 14 "TRC" 0
"11366" 17 "b" 14 "TRC" 2
"11367" 17 "b" 14 "TRC" 2
"11368" 17 "b" 14 "TRC" 1
"11369" 17 "b" 14 "TRC" 3
"11370" 17 "b" 14 "TRC" 0
"11371" 17 "b" 14 "TRC" 1
"11372" 17 "b" 14 "TRC" 1
"11373" 17 "b" 14 "TRC" 3
"11374" 17 "b" 14 "TRC" NA
"11375" 17 "b" 14 "TRC" NA
"11376" 17 "b" 14 "TRC" NA
"11377" 17 "d" 4 "TRC" 0
"11378" 17 "d" 4 "TRC" 0
"11379" 17 "d" 4 "TRC" 3
"11380" 17 "d" 4 "TRC" 0
"11381" 17 "d" 4 "TRC" 3
"11382" 17 "d" 4 "TRC" 3
"11383" 17 "d" 4 "TRC" 0
"11384" 17 "d" 4 "TRC" 1
"11385" 17 "d" 4 "TRC" NA
"11386" 17 "d" 4 "TRC" NA
"11387" 17 "d" 4 "TRC" NA
"11388" 17 "d" 4 "TRC" NA
"11389" 17 "a" 13 "TRC" 0
"11390" 17 "a" 13 "TRC" 2
"11391" 17 "a" 13 "TRC" 7
"11392" 17 "a" 13 "TRC" 2
"11393" 17 "a" 13 "TRC" 7
"11394" 17 "a" 13 "TRC" 3
"11395" 17 "a" 13 "TRC" 1
"11396" 17 "a" 13 "TRC" 3
"11397" 17 "a" 13 "TRC" 1
"11398" 17 "a" 13 "TRC" NA
"11399" 17 "a" 13 "TRC" NA
"11400" 17 "a" 13 "TRC" NA
"11401" 17 "c" 7 "TRC" 0
"11402" 17 "c" 7 "TRC" 1
"11403" 17 "c" 7 "TRC" 0
"11404" 17 "c" 7 "TRC" 2
"11405" 17 "c" 7 "TRC" 2
"11406" 17 "c" 7 "TRC" 0
"11407" 17 "c" 7 "TRC" 0
"11408" 17 "c" 7 "TRC" 1
"11409" 17 "c" 7 "TRC" 1
"11410" 17 "c" 7 "TRC" NA
"11411" 17 "c" 7 "TRC" NA
"11412" 17 "c" 7 "TRC" NA
"11413" 17 "a" 1 "TRC" 0
"11414" 17 "a" 1 "TRC" 0
"11415" 17 "a" 1 "TRC" 1
"11416" 17 "a" 1 "TRC" 0
"11417" 17 "a" 1 "TRC" 2
"11418" 17 "a" 1 "TRC" 0
"11419" 17 "a" 1 "TRC" NA
"11420" 17 "a" 1 "TRC" 1
"11421" 17 "a" 1 "TRC" 1
"11422" 17 "a" 1 "TRC" 1
"11423" 17 "a" 1 "TRC" NA
"11424" 17 "a" 1 "TRC" NA
"11425" 17 "d" 16 "TRC" 0
"11426" 17 "d" 16 "TRC" 1
"11427" 17 "d" 16 "TRC" 1
"11428" 17 "d" 16 "TRC" 0
"11429" 17 "d" 16 "TRC" 1
"11430" 17 "d" 16 "TRC" 0
"11431" 17 "d" 16 "TRC" 2
"11432" 17 "d" 16 "TRC" 2
"11433" 17 "d" 16 "TRC" NA
"11434" 17 "d" 16 "TRC" NA
"11435" 17 "d" 16 "TRC" NA
"11436" 17 "d" 16 "TRC" NA
"11437" 17 "b" 10 "TRC" NA
"11438" 17 "b" 10 "TRC" NA
"11439" 17 "b" 10 "TRC" 0
"11440" 17 "b" 10 "TRC" 0
"11441" 17 "b" 10 "TRC" 1
"11442" 17 "b" 10 "TRC" NA
"11443" 17 "b" 10 "TRC" NA
"11444" 17 "b" 10 "TRC" NA
"11445" 17 "b" 10 "TRC" NA
"11446" 17 "b" 10 "TRC" NA
"11447" 17 "b" 10 "TRC" NA
"11448" 17 "b" 10 "TRC" NA
"11449" 17 "d" 12 "TRC" 0
"11450" 17 "d" 12 "TRC" 0
"11451" 17 "d" 12 "TRC" 3
"11452" 17 "d" 12 "TRC" 1
"11453" 17 "d" 12 "TRC" 1
"11454" 17 "d" 12 "TRC" 2
"11455" 17 "d" 12 "TRC" 0
"11456" 17 "d" 12 "TRC" 1
"11457" 17 "d" 12 "TRC" NA
"11458" 17 "d" 12 "TRC" NA
"11459" 17 "d" 12 "TRC" NA
"11460" 17 "d" 12 "TRC" NA
"11461" 17 "d" 8 "TRC" 0
"11462" 17 "d" 8 "TRC" 1
"11463" 17 "d" 8 "TRC" 2
"11464" 17 "d" 8 "TRC" 2
"11465" 17 "d" 8 "TRC" 1
"11466" 17 "d" 8 "TRC" 2
"11467" 17 "d" 8 "TRC" 3
"11468" 17 "d" 8 "TRC" 1
"11469" 17 "d" 8 "TRC" NA
"11470" 17 "d" 8 "TRC" NA
"11471" 17 "d" 8 "TRC" NA
"11472" 17 "d" 8 "TRC" NA
"11473" 18 "b" 5 "TRC" 0
"11474" 18 "b" 5 "TRC" 0
"11475" 18 "b" 5 "TRC" 3
"11476" 18 "b" 5 "TRC" 2
"11477" 18 "b" 5 "TRC" 1
"11478" 18 "b" 5 "TRC" 0
"11479" 18 "b" 5 "TRC" 0
"11480" 18 "b" 5 "TRC" 0
"11481" 18 "b" 5 "TRC" 1
"11482" 18 "b" 5 "TRC" NA
"11483" 18 "b" 5 "TRC" 1
"11484" 18 "b" 5 "TRC" NA
"11485" 18 "a" 16 "TRC" 0
"11486" 18 "a" 16 "TRC" 0
"11487" 18 "a" 16 "TRC" 1
"11488" 18 "a" 16 "TRC" 0
"11489" 18 "a" 16 "TRC" 0
"11490" 18 "a" 16 "TRC" 0
"11491" 18 "a" 16 "TRC" NA
"11492" 18 "a" 16 "TRC" 0
"11493" 18 "a" 16 "TRC" NA
"11494" 18 "a" 16 "TRC" NA
"11495" 18 "a" 16 "TRC" NA
"11496" 18 "a" 16 "TRC" NA
"11497" 18 "c" 6 "TRC" 0
"11498" 18 "c" 6 "TRC" 0
"11499" 18 "c" 6 "TRC" 1
"11500" 18 "c" 6 "TRC" 0
"11501" 18 "c" 6 "TRC" 2
"11502" 18 "c" 6 "TRC" 0
"11503" 18 "c" 6 "TRC" 0
"11504" 18 "c" 6 "TRC" NA
"11505" 18 "c" 6 "TRC" 0
"11506" 18 "c" 6 "TRC" 1
"11507" 18 "c" 6 "TRC" NA
"11508" 18 "c" 6 "TRC" NA
"11509" 18 "d" 15 "TRC" 0
"11510" 18 "d" 15 "TRC" 0
"11511" 18 "d" 15 "TRC" 2
"11512" 18 "d" 15 "TRC" 0
"11513" 18 "d" 15 "TRC" 2
"11514" 18 "d" 15 "TRC" 0
"11515" 18 "d" 15 "TRC" 0
"11516" 18 "d" 15 "TRC" 1
"11517" 18 "d" 15 "TRC" 3
"11518" 18 "d" 15 "TRC" NA
"11519" 18 "d" 15 "TRC" NA
"11520" 18 "d" 15 "TRC" NA
"11521" 18 "a" 4 "TRC" 0
"11522" 18 "a" 4 "TRC" 2
"11523" 18 "a" 4 "TRC" 0
"11524" 18 "a" 4 "TRC" 0
"11525" 18 "a" 4 "TRC" 1
"11526" 18 "a" 4 "TRC" 0
"11527" 18 "a" 4 "TRC" 0
"11528" 18 "a" 4 "TRC" 2
"11529" 18 "a" 4 "TRC" NA
"11530" 18 "a" 4 "TRC" NA
"11531" 18 "a" 4 "TRC" NA
"11532" 18 "a" 4 "TRC" NA
"11533" 18 "b" 1 "TRC" 0
"11534" 18 "b" 1 "TRC" 0
"11535" 18 "b" 1 "TRC" 2
"11536" 18 "b" 1 "TRC" 0
"11537" 18 "b" 1 "TRC" 1
"11538" 18 "b" 1 "TRC" 1
"11539" 18 "b" 1 "TRC" 0
"11540" 18 "b" 1 "TRC" 0
"11541" 18 "b" 1 "TRC" 0
"11542" 18 "b" 1 "TRC" 2
"11543" 18 "b" 1 "TRC" NA
"11544" 18 "b" 1 "TRC" NA
"11545" 18 "d" 7 "TRC" 0
"11546" 18 "d" 7 "TRC" 1
"11547" 18 "d" 7 "TRC" 1
"11548" 18 "d" 7 "TRC" 0
"11549" 18 "d" 7 "TRC" 0
"11550" 18 "d" 7 "TRC" 0
"11551" 18 "d" 7 "TRC" 1
"11552" 18 "d" 7 "TRC" 1
"11553" 18 "d" 7 "TRC" 1
"11554" 18 "d" 7 "TRC" NA
"11555" 18 "d" 7 "TRC" NA
"11556" 18 "d" 7 "TRC" NA
"11557" 18 "c" 2 "TRC" 0
"11558" 18 "c" 2 "TRC" 1
"11559" 18 "c" 2 "TRC" 1
"11560" 18 "c" 2 "TRC" 0
"11561" 18 "c" 2 "TRC" 2
"11562" 18 "c" 2 "TRC" NA
"11563" 18 "c" 2 "TRC" NA
"11564" 18 "c" 2 "TRC" NA
"11565" 18 "c" 2 "TRC" 1
"11566" 18 "c" 2 "TRC" NA
"11567" 18 "c" 2 "TRC" NA
"11568" 18 "c" 2 "TRC" NA
"11569" 18 "b" 13 "TRC" 0
"11570" 18 "b" 13 "TRC" 0
"11571" 18 "b" 13 "TRC" 1
"11572" 18 "b" 13 "TRC" 3
"11573" 18 "b" 13 "TRC" 3
"11574" 18 "b" 13 "TRC" 0
"11575" 18 "b" 13 "TRC" 1
"11576" 18 "b" 13 "TRC" 2
"11577" 18 "b" 13 "TRC" 1
"11578" 18 "b" 13 "TRC" 2
"11579" 18 "b" 13 "TRC" NA
"11580" 18 "b" 13 "TRC" NA
"11581" 18 "a" 12 "TRC" 0
"11582" 18 "a" 12 "TRC" 0
"11583" 18 "a" 12 "TRC" 1
"11584" 18 "a" 12 "TRC" 0
"11585" 18 "a" 12 "TRC" 0
"11586" 18 "a" 12 "TRC" 1
"11587" 18 "a" 12 "TRC" 1
"11588" 18 "a" 12 "TRC" 1
"11589" 18 "a" 12 "TRC" 1
"11590" 18 "a" 12 "TRC" 3
"11591" 18 "a" 12 "TRC" NA
"11592" 18 "a" 12 "TRC" NA
"11593" 18 "b" 9 "TRC" 0
"11594" 18 "b" 9 "TRC" 0
"11595" 18 "b" 9 "TRC" NA
"11596" 18 "b" 9 "TRC" NA
"11597" 18 "b" 9 "TRC" NA
"11598" 18 "b" 9 "TRC" 0
"11599" 18 "b" 9 "TRC" 0
"11600" 18 "b" 9 "TRC" 2
"11601" 18 "b" 9 "TRC" NA
"11602" 18 "b" 9 "TRC" 1
"11603" 18 "b" 9 "TRC" NA
"11604" 18 "b" 9 "TRC" NA
"11605" 18 "a" 8 "TRC" 0
"11606" 18 "a" 8 "TRC" 0
"11607" 18 "a" 8 "TRC" 2
"11608" 18 "a" 8 "TRC" 1
"11609" 18 "a" 8 "TRC" 5
"11610" 18 "a" 8 "TRC" 0
"11611" 18 "a" 8 "TRC" 3
"11612" 18 "a" 8 "TRC" 6
"11613" 18 "a" 8 "TRC" 1
"11614" 18 "a" 8 "TRC" 1
"11615" 18 "a" 8 "TRC" NA
"11616" 18 "a" 8 "TRC" NA
"11617" 18 "c" 10 "TRC" 0
"11618" 18 "c" 10 "TRC" 2
"11619" 18 "c" 10 "TRC" 5
"11620" 18 "c" 10 "TRC" 0
"11621" 18 "c" 10 "TRC" 0
"11622" 18 "c" 10 "TRC" 0
"11623" 18 "c" 10 "TRC" 1
"11624" 18 "c" 10 "TRC" 1
"11625" 18 "c" 10 "TRC" 0
"11626" 18 "c" 10 "TRC" 1
"11627" 18 "c" 10 "TRC" NA
"11628" 18 "c" 10 "TRC" NA
"11629" 18 "c" 14 "TRC" NA
"11630" 18 "c" 14 "TRC" 0
"11631" 18 "c" 14 "TRC" 0
"11632" 18 "c" 14 "TRC" 0
"11633" 18 "c" 14 "TRC" 0
"11634" 18 "c" 14 "TRC" 0
"11635" 18 "c" 14 "TRC" NA
"11636" 18 "c" 14 "TRC" 1
"11637" 18 "c" 14 "TRC" NA
"11638" 18 "c" 14 "TRC" NA
